spec	Fold_0
nist_4093063	test
nist_4093162	test
nist_4093189	test
nist_4093201	train
nist_4093215	train
nist_4093224	val
nist_4093235	val
nist_4093260	val
nist_4093325	train
nist_4093448	train
nist_4093496	val
nist_4093524	train
nist_4093556	train
nist_4093673	test
nist_4093714	train
nist_4093729	train
nist_4093761	train
nist_4093777	train
nist_4093824	train
nist_4093842	train
nist_4093857	train
nist_4093865	train
nist_4093879	train
nist_4093965	test
nist_4094034	train
nist_4094052	train
nist_4094091	train
nist_4094178	train
nist_4094306	train
nist_4094340	test
nist_4094388	train
nist_4094424	train
nist_4094431	train
nist_4094477	train
nist_4094518	train
nist_4094554	train
nist_4094555	val
nist_4094588	test
nist_4094604	test
nist_4094623	test
nist_4094683	test
nist_4094718	test
nist_4094777	train
nist_4094793	train
nist_4094808	train
nist_4094853	train
nist_4094927	train
nist_4094964	test
nist_4095031	train
nist_4095037	train
nist_4095072	train
nist_4095117	train
nist_4095179	train
nist_4095192	train
nist_4095207	test
nist_4095221	test
nist_4095244	test
nist_4095257	train
nist_4095279	train
nist_4095299	train
nist_4095314	train
nist_4095390	train
nist_4095417	val
nist_4095425	test
nist_4095452	train
nist_4095598	train
nist_4095661	train
nist_4095692	train
nist_4095733	train
nist_4095761	train
nist_4095818	test
nist_4095853	train
nist_4095880	train
nist_4095912	train
nist_4095970	train
nist_4095997	train
nist_4096004	train
nist_4096018	train
nist_4096032	val
nist_4096071	train
nist_4096110	train
nist_4096144	train
nist_4096175	train
nist_4096198	train
nist_4096213	train
nist_4096222	train
nist_4096257	train
nist_4096274	train
nist_4096324	test
nist_4096362	test
nist_4096371	train
nist_4096402	train
nist_4096428	train
nist_4096464	train
nist_4096479	train
nist_4096525	train
nist_4096536	test
nist_4096563	test
nist_4096576	test
nist_4096593	train
nist_4096604	train
nist_4096620	train
nist_4096636	train
nist_4096654	train
nist_4096663	train
nist_4096706	train
nist_4096727	train
nist_4096762	train
nist_4096772	val
nist_4096820	val
nist_4096828	val
nist_4096861	train
nist_4096875	train
nist_4096884	train
nist_4096891	test
nist_4096913	test
nist_4096921	test
nist_4096937	train
nist_4096968	train
nist_4097010	train
nist_4097035	train
nist_4097087	train
nist_4097112	train
nist_4097133	train
nist_4097162	train
nist_4097168	train
nist_4097181	val
nist_4097193	val
nist_4097233	val
nist_4097248	val
nist_4097271	val
nist_4097294	train
nist_4097325	train
nist_4097337	val
nist_4097348	train
nist_4097361	train
nist_4097373	train
nist_4097426	train
nist_4097448	val
nist_4097467	val
nist_4097473	train
nist_4097499	train
nist_4097541	train
nist_4097582	train
nist_4097606	train
nist_4097613	train
nist_4097664	train
nist_4097681	train
nist_4097699	train
nist_4097715	train
nist_4097730	train
nist_4097736	train
nist_4097780	train
nist_4097794	train
nist_4097800	train
nist_4097810	train
nist_4097840	train
nist_4097848	train
nist_4097875	train
nist_4097917	train
nist_4097926	train
nist_4097972	train
nist_4097977	train
nist_4097998	test
nist_4098011	test
nist_4098017	train
nist_4098038	train
nist_4098054	train
nist_4098057	train
nist_4098085	test
nist_4098107	test
nist_4098116	train
nist_4098136	train
nist_4098160	train
nist_4098183	train
nist_4098189	train
nist_4098211	train
nist_4098218	train
nist_4098239	train
nist_4098265	train
nist_4098283	train
nist_4098295	train
nist_4098309	val
nist_4098333	train
nist_4098365	train
nist_4098380	train
nist_4098391	train
nist_4098409	train
nist_4098437	train
nist_4098451	train
nist_4098465	train
nist_4098475	train
nist_4098493	train
nist_4098507	train
nist_4098524	train
nist_4098534	train
nist_4098543	train
nist_4098555	train
nist_4098568	val
nist_4098598	val
nist_4098606	train
nist_4098620	train
nist_4098642	train
nist_4098654	val
nist_4098694	train
nist_4098707	test
nist_4098728	train
nist_4098774	train
nist_4098797	train
nist_4098819	train
nist_4098847	train
nist_4098853	train
nist_4098891	train
nist_4098906	train
nist_4098914	train
nist_4098938	train
nist_4098984	train
nist_4099006	train
nist_4099017	train
nist_4099028	train
nist_4099055	train
nist_4099064	val
nist_4099082	val
nist_4099098	val
nist_4099128	train
nist_4099153	train
nist_4099168	train
nist_4099177	test
nist_4099186	train
nist_4099196	train
nist_4099206	train
nist_4099216	train
nist_4099221	train
nist_4099236	train
nist_4099250	train
nist_4099263	train
nist_4099294	train
nist_4099320	train
nist_4099345	train
nist_4099364	train
nist_4099370	train
nist_4099408	train
nist_4099414	train
nist_4099424	train
nist_4099434	test
nist_4099448	test
nist_4099459	test
nist_4099476	test
nist_4099484	train
nist_4099510	train
nist_4099525	train
nist_4099555	train
nist_4099560	train
nist_4099574	train
nist_4099626	train
nist_4099645	train
nist_4099674	train
nist_4099676	train
nist_4099699	train
nist_4099711	train
nist_4099720	train
nist_4099727	train
nist_4099741	train
nist_4099756	val
nist_4099766	val
nist_4099780	train
nist_4099809	train
nist_4099830	train
nist_4099842	train
nist_4099866	test
nist_4099924	train
nist_4099956	train
nist_4100001	train
nist_4100011	train
nist_4100026	train
nist_4100031	train
nist_4100060	test
nist_4100090	test
nist_4100137	test
nist_4100154	train
nist_4100174	train
nist_4100179	train
nist_4100208	train
nist_4100218	train
nist_4100232	train
nist_4100246	train
nist_4100259	train
nist_4100270	train
nist_4100286	train
nist_4100307	train
nist_4100319	train
nist_4100329	train
nist_4100358	test
nist_4100411	test
nist_4100424	train
nist_4100473	train
nist_4100492	train
nist_4100525	train
nist_4100539	train
nist_4100551	train
nist_4100566	train
nist_4100585	train
nist_4100593	train
nist_4100610	train
nist_4100619	train
nist_4100625	train
nist_4100667	train
nist_4100679	train
nist_4100691	train
nist_4100705	train
nist_4100711	train
nist_4100730	train
nist_4100742	train
nist_4100790	train
nist_4100806	train
nist_4100824	train
nist_4100838	train
nist_4100887	train
nist_4100900	train
nist_4100928	train
nist_4100964	train
nist_4100991	val
nist_4101018	train
nist_4101019	train
nist_4101031	train
nist_4101060	train
nist_4101075	train
nist_4101111	train
nist_4101115	train
nist_4101129	train
nist_4101159	train
nist_4101165	train
nist_4101189	train
nist_4101216	train
nist_4101233	val
nist_4101249	val
nist_4101261	train
nist_4101290	train
nist_4101296	train
nist_4101335	train
nist_4101358	test
nist_4101374	train
nist_4101410	train
nist_4101434	train
nist_4101451	train
nist_4101467	train
nist_4101481	train
nist_4101511	train
nist_4101515	train
nist_4101548	train
nist_4101582	train
nist_4101586	train
nist_4101603	test
nist_4101609	test
nist_4101624	test
nist_4101636	test
nist_4101642	test
nist_4101682	test
nist_4101694	val
nist_4101701	val
nist_4101716	val
nist_4101736	train
nist_4101748	train
nist_4101764	train
nist_4101782	train
nist_4101810	train
nist_4101821	train
nist_4101835	val
nist_4101853	val
nist_4101864	train
nist_4101890	train
nist_4101914	train
nist_4101933	train
nist_4101956	train
nist_4101964	train
nist_4101998	train
nist_4102025	train
nist_4102065	train
nist_4102073	train
nist_4102109	test
nist_4102139	train
nist_4102156	train
nist_4102174	train
nist_4102186	train
nist_4102208	test
nist_4102228	train
nist_4102247	val
nist_4102262	val
nist_4102274	train
nist_4102309	test
nist_4102325	test
nist_4102341	test
nist_4102355	train
nist_4102394	train
nist_4102422	train
nist_4102437	train
nist_4102443	train
nist_4102448	train
nist_4102487	train
nist_4102503	train
nist_4102523	train
nist_4102536	train
nist_4102557	test
nist_4102583	train
nist_4102627	train
nist_4102651	train
nist_4102670	test
nist_4102705	test
nist_4102719	test
nist_4102743	test
nist_4102749	train
nist_4102768	train
nist_4102773	train
nist_4102788	train
nist_4102812	train
nist_4102824	train
nist_4102860	train
nist_4102873	train
nist_4102895	train
nist_4102911	train
nist_4102916	train
nist_4102938	train
nist_4102954	train
nist_4102966	train
nist_4102986	train
nist_4102993	train
nist_4103013	train
nist_4103020	train
nist_4103056	train
nist_4103096	test
nist_4103127	test
nist_4103152	train
nist_4103181	train
nist_4103191	train
nist_4103225	val
nist_4103237	val
nist_4103268	train
nist_4103289	val
nist_4103298	train
nist_4103326	val
nist_4103361	train
nist_4103404	train
nist_4103432	train
nist_4103445	train
nist_4103475	train
nist_4103481	test
nist_4103506	test
nist_4103515	train
nist_4103531	train
nist_4103555	train
nist_4103580	train
nist_4103605	train
nist_4103621	train
nist_4103633	train
nist_4103643	train
nist_4103653	train
nist_4103676	train
nist_4103686	test
nist_4103717	train
nist_4103733	train
nist_4103747	train
nist_4103765	train
nist_4103778	train
nist_4103796	train
nist_4103814	train
nist_4103844	train
nist_4103854	train
nist_4103861	train
nist_4103898	train
nist_4103918	train
nist_4103924	val
nist_4103952	train
nist_4103979	train
nist_4104002	train
nist_4104038	train
nist_4104065	val
nist_4104077	test
nist_4104099	train
nist_4104112	train
nist_4104132	train
nist_4104137	train
nist_4104154	train
nist_4104168	train
nist_4104185	val
nist_4104205	train
nist_4104234	train
nist_4104249	train
nist_4104262	train
nist_4104270	train
nist_4104308	train
nist_4104318	test
nist_4104352	train
nist_4104369	train
nist_4104386	train
nist_4104401	train
nist_4104416	train
nist_4104424	train
nist_4104431	val
nist_4104447	val
nist_4104461	train
nist_4104500	train
nist_4104513	train
nist_4104528	train
nist_4104558	val
nist_4104574	train
nist_4104589	train
nist_4104616	train
nist_4104621	train
nist_4104628	val
nist_4104651	val
nist_4104674	train
nist_4104749	train
nist_4104756	train
nist_4104781	train
nist_4104789	train
nist_4104814	train
nist_4104849	train
nist_4104854	train
nist_4104866	val
nist_4104915	train
nist_4104966	train
nist_4105006	train
nist_4105046	val
nist_4105064	train
nist_4105078	train
nist_4105091	train
nist_4105124	train
nist_4105151	train
nist_4105161	train
nist_4105171	train
nist_4105202	train
nist_4105222	train
nist_4105263	test
nist_4105294	train
nist_4105312	train
nist_4105331	train
nist_4105346	train
nist_4105351	train
nist_4105385	train
nist_4105403	train
nist_4105410	train
nist_4105428	train
nist_4105441	train
nist_4105456	train
nist_4105483	train
nist_4105491	train
nist_4105508	train
nist_4105539	train
nist_4105567	train
nist_4105573	train
nist_4105588	train
nist_4105600	train
nist_4105607	test
nist_4105638	test
nist_4105644	train
nist_4105669	train
nist_4105700	train
nist_4105740	train
nist_4105768	train
nist_4105818	train
nist_4105831	train
nist_4105859	train
nist_4105895	train
nist_4105916	train
nist_4105922	train
nist_4105936	train
nist_4105952	train
nist_4105965	train
nist_4105975	train
nist_4105985	train
nist_4106014	train
nist_4106036	train
nist_4106076	train
nist_4106085	train
nist_4106092	train
nist_4106134	train
nist_4106161	train
nist_4106184	test
nist_4106223	val
nist_4106255	train
nist_4106281	test
nist_4106307	train
nist_4106319	train
nist_4106354	test
nist_4106369	test
nist_4106387	train
nist_4106410	train
nist_4106425	test
nist_4106454	train
nist_4106468	train
nist_4106476	train
nist_4106492	train
nist_4106518	train
nist_4106565	train
nist_4106600	test
nist_4106624	val
nist_4106641	val
nist_4106652	val
nist_4106662	val
nist_4106671	train
nist_4106711	test
nist_4106732	train
nist_4106759	train
nist_4106769	train
nist_4106793	train
nist_4106820	train
nist_4106824	train
nist_4106850	train
nist_4106890	train
nist_4106902	train
nist_4106928	train
nist_4106962	train
nist_4106971	train
nist_4106990	train
nist_4107029	train
nist_4107041	train
nist_4107055	train
nist_4107083	train
nist_4107089	test
nist_4107108	train
nist_4107151	train
nist_4107181	train
nist_4107194	train
nist_4107201	train
nist_4107240	train
nist_4107250	train
nist_4107261	train
nist_4107270	train
nist_4107302	train
nist_4107338	train
nist_4107347	train
nist_4107394	train
nist_4107401	train
nist_4107430	train
nist_4107456	train
nist_4107465	train
nist_4107474	train
nist_4107514	train
nist_4107526	train
nist_4107578	train
nist_4107586	train
nist_4107600	train
nist_4107613	train
nist_4107626	test
nist_4107632	train
nist_4107644	train
nist_4107676	train
nist_4107691	train
nist_4107706	train
nist_4107724	train
nist_4107751	train
nist_4107767	train
nist_4107774	train
nist_4107802	train
nist_4107810	train
nist_4107827	train
nist_4107855	train
nist_4107869	train
nist_4107881	train
nist_4107912	train
nist_4107922	train
nist_4107937	train
nist_4107948	train
nist_4107967	train
nist_4108001	train
nist_4108013	val
nist_4108036	train
nist_4108068	train
nist_4108088	train
nist_4108148	val
nist_4108160	train
nist_4108183	train
nist_4108212	train
nist_4108230	train
nist_4108263	train
nist_4108268	train
nist_4108278	train
nist_4108286	train
nist_4108292	test
nist_4108298	test
nist_4108318	test
nist_4108332	train
nist_4108340	train
nist_4108358	train
nist_4108359	val
nist_4108394	train
nist_4108422	train
nist_4108440	train
nist_4108455	train
nist_4108470	train
nist_4108501	train
nist_4108513	train
nist_4108531	train
nist_4108545	train
nist_4108570	train
nist_4108576	train
nist_4108596	train
nist_4108613	train
nist_4108623	val
nist_4108642	train
nist_4108670	train
nist_4108680	train
nist_4108707	train
nist_4108732	train
nist_4108738	train
nist_4108751	train
nist_4108770	train
nist_4108771	train
nist_4108783	train
nist_4108801	train
nist_4108834	train
nist_4108855	train
nist_4108870	test
nist_4108914	test
nist_4108948	val
nist_4108958	test
nist_4108989	train
nist_4109011	train
nist_4109021	train
nist_4109052	train
nist_4109086	train
nist_4109112	train
nist_4109133	train
nist_4109143	train
nist_4109160	train
nist_4109174	train
nist_4109188	train
nist_4109218	train
nist_4109232	train
nist_4109272	train
nist_4109283	train
nist_4109306	train
nist_4109324	train
nist_4109349	train
nist_4109366	train
nist_4109384	train
nist_4109393	train
nist_4109398	train
nist_4109403	train
nist_4109419	train
nist_4109437	train
nist_4109453	train
nist_4109479	train
nist_4109504	val
nist_4109518	train
nist_4109546	train
nist_4109574	train
nist_4109600	train
nist_4109621	train
nist_4109634	train
nist_4109639	train
nist_4109656	train
nist_4109665	train
nist_4109693	train
nist_4109700	train
nist_4109715	train
nist_4109725	train
nist_4109754	train
nist_4109775	train
nist_4109792	train
nist_4109818	train
nist_4109830	train
nist_4109874	train
nist_4109903	train
nist_4109950	train
nist_4109978	train
nist_4110001	test
nist_4110031	train
nist_4110040	train
nist_4110070	train
nist_4110083	train
nist_4110092	train
nist_4110135	train
nist_4110152	train
nist_4110168	train
nist_4110198	train
nist_4110209	train
nist_4110224	train
nist_4110238	train
nist_4110274	train
nist_4110278	train
nist_4110286	train
nist_4110316	train
nist_4110333	train
nist_4110351	val
nist_4110380	train
nist_4110407	train
nist_4110417	train
nist_4110431	train
nist_4110446	train
nist_4110468	train
nist_4110488	train
nist_4110518	train
nist_4110544	train
nist_4110564	train
nist_4110588	train
nist_4110602	train
nist_4110616	train
nist_4110639	train
nist_4110663	test
nist_4110686	train
nist_4110706	train
nist_4110721	train
nist_4110727	train
nist_4110751	train
nist_4110759	train
nist_4110800	train
nist_4110819	train
nist_4110835	train
nist_4110865	test
nist_4110873	test
nist_4110890	test
nist_4110911	train
nist_4110928	train
nist_4110970	train
nist_4110976	train
nist_4110990	train
nist_4111002	train
nist_4111019	train
nist_4111051	train
nist_4111065	train
nist_4111073	val
nist_4111085	val
nist_4111095	train
nist_4111112	train
nist_4111121	train
nist_4111133	train
nist_4111138	train
nist_4111172	train
nist_4111213	train
nist_4111231	train
nist_4111274	train
nist_4111281	train
nist_4111327	train
nist_4111344	train
nist_4111359	train
nist_4111369	train
nist_4111406	train
nist_4111434	train
nist_4111448	train
nist_4111483	train
nist_4111502	train
nist_4111530	train
nist_4111564	train
nist_4111571	test
nist_4111596	train
nist_4111623	train
nist_4111640	train
nist_4111658	train
nist_4111676	train
nist_4111718	train
nist_4111751	train
